"City", "Season", "Month", "Promotions", "Offers", "ShippingOptions", "LocalFestivals", "WebsiteThemeType", "PricingStrategy"
"Dhaka, Bangladesh",Early Spring,May,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",LightSalmon,Product Bundles
"Dhaka, Bangladesh",Early Spring,May,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",Khaki,Product Bundles
"Dhaka, Bangladesh",Early Spring,May,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",HoneyDew,Product Bundles
"Dhaka, Bangladesh",Early Spring,November,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",MediumSpringGreen,Product Bundles
"Dhaka, Bangladesh",Early Spring,November,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",Indigo,Product Bundles
"Dhaka, Bangladesh",Early Summer,May,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",DeepPink,Product Bundles
"Dhaka, Bangladesh",Early Summer,May,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",DarkTurquoise,Price Matching
"Dhaka, Bangladesh",Early Summer,May,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",White,Price Matching
"Dhaka, Bangladesh",Early Summer,May,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",Crimson,Price Matching
"Dhaka, Bangladesh",Early Summer,May,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",SeaGreen,Price Matching
"Dhaka, Bangladesh",Early Winter,March,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",Aqua,Price Matching
"Dhaka, Bangladesh",Early Winter,March,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",PaleGoldenRod,Price Ending
"Dhaka, Bangladesh",Early Winter,March,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",ForestGreen,Price Ending
"Dhaka, Bangladesh",Early Winter,March,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",MediumSeaGreen,Price Ending
"Dhaka, Bangladesh",Early Winter,March,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",DarkMagenta,Price Ending
"Dhaka, Bangladesh",Early Winter,March,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",LightGreen,Price Ending
"Dhaka, Bangladesh",Late Autumn,June,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",DarkSlateBlue,Prestige Pricing
"Dhaka, Bangladesh",Late Autumn,June,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",Violet,Prestige Pricing
"Dhaka, Bangladesh",Late Autumn,March,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",PeachPuff,Price Ending
"Dhaka, Bangladesh",Late Autumn,March,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",Green,Prestige Pricing
"Dhaka, Bangladesh",Late Autumn,March,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",LightPink,Prestige Pricing
"Dhaka, Bangladesh",Late Spring,June,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",CornflowerBlue,Prestige Pricing
"Dhaka, Bangladesh",Late Spring,June,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",Salmon,Perceived Value
"Dhaka, Bangladesh",Late Spring,June,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",AliceBlue,Perceived Value
"Dhaka, Bangladesh",Late Spring,June,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",OrangeRed,Perceived Value
"Dhaka, Bangladesh",Late Spring,June,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",MediumSeaGreen,Perceived Value
"Dhaka, Bangladesh",Late Summer,July,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",DarkViolet,Perceived Value
"Dhaka, Bangladesh",Late Summer,July,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",LightGoldenRodYellow,Markup Based on Cost
"Dhaka, Bangladesh",Late Summer,July,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",PapayaWhip,Markup Based on Cost
"Dhaka, Bangladesh",Late Summer,July,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",GoldenRod,Markup Based on Cost
"Dhaka, Bangladesh",Late Summer,June,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",MediumOrchid,Perceived Value
"Dhaka, Bangladesh",Late Winter ,January,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",RoyalBlue,Market-Based Pricing
"Dhaka, Bangladesh",Late Winter ,July,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",Red,Markup Based on Cost
"Dhaka, Bangladesh",Late Winter ,July,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",DarkSalmon,Markup Based on Cost
"Dhaka, Bangladesh",Late Winter ,July,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",Tomato,Market-Based Pricing
"Dhaka, Bangladesh",Late Winter ,July,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",Chocolate,Market-Based Pricing
"Dhaka, Bangladesh",Monsoon (Rainy Season),January,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",PaleTurquoise,Market-Based Pricing
"Dhaka, Bangladesh",Monsoon (Rainy Season),January,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",OliveDrab,Market-Based Pricing
"Dhaka, Bangladesh",Monsoon (Rainy Season),January,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",PaleGreen,Market-Based Pricing
"Dhaka, Bangladesh",Monsoon (Rainy Season),January,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",MediumAquaMarine,Low Initial Price
"Dhaka, Bangladesh",Monsoon (Rainy Season),January,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",RebeccaPurple,Low Initial Price
"Dhaka, Bangladesh",Monsoon (Rainy Season),January,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",LightCoral,Low Initial Price
"Dhaka, Bangladesh",Post-monsoon (Retreating Monsoon) ,February,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",FireBrick,Low Initial Price
"Dhaka, Bangladesh",Post-monsoon (Retreating Monsoon) ,February,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",DarkOrchid,Localized Promotions
"Dhaka, Bangladesh",Post-monsoon (Retreating Monsoon) ,February,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",Teal,Localized Promotions
"Dhaka, Bangladesh",Post-monsoon (Retreating Monsoon) ,February,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",CadetBlue,Localized Promotions
"Dhaka, Bangladesh",Post-monsoon (Retreating Monsoon) ,January,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",LemonChiffon,Low Initial Price
"Dhaka, Bangladesh",Post-monsoon (Retreating Monsoon) ,January,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",GhostWhite,Low Initial Price
"Dhaka, Bangladesh",Pre-monsoon (Hot Season) ,December,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",MediumOrchid,Limited Edition Releases
"Dhaka, Bangladesh",Pre-monsoon (Hot Season) ,February,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",Red,Localized Promotions
"Dhaka, Bangladesh",Pre-monsoon (Hot Season) ,February,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",Cyan,Localized Promotions
"Dhaka, Bangladesh",Pre-monsoon (Hot Season) ,February,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",OldLace,Limited Edition Releases
"Dhaka, Bangladesh",Pre-monsoon (Hot Season) ,February,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",MediumSpringGreen,Limited Edition Releases
"Dhaka, Bangladesh",Pre-monsoon (Hot Season) ,February,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",Magenta,Limited Edition Releases
"Dhaka, Bangladesh",Spring,December,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",LemonChiffon,Limited Edition Releases
"Dhaka, Bangladesh",Spring,December,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",Yellow,Limited Edition Releases
"Dhaka, Bangladesh",Spring,December,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",Fuchsia,High Initial Price
"Dhaka, Bangladesh",Spring,December,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",IndianRed,High Initial Price
"Dhaka, Bangladesh",Spring,December,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",DarkOliveGreen,High Initial Price
"Dhaka, Bangladesh",Spring,December,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",SteelBlue,High Initial Price
"Dhaka, Bangladesh",Summer,August,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",PowderBlue,Differentiation
"Dhaka, Bangladesh",Summer,August,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",Teal,Differentiation
"Dhaka, Bangladesh",Summer,August,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",NavajoWhite,Differentiation
"Dhaka, Bangladesh",Summer,August,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",Lime,Differentiation
"Dhaka, Bangladesh",Summer,August,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",LimeGreen,Differentiation
"Dhaka, Bangladesh",Summer,December,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",Brown,High Initial Price
"Dhaka, Bangladesh",Wet Season,April,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",FloralWhite,Demand-Based Pricing
"Dhaka, Bangladesh",Wet Season,April,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",DarkSalmon,Demand-Based Pricing
"Dhaka, Bangladesh",Wet Season,April,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",DarkKhaki,Demand-Based Pricing
"Dhaka, Bangladesh",Wet Season,August,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",Fuchsia,Differentiation
"Dhaka, Bangladesh",Wet Season,August,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",LavenderBlush,Demand-Based Pricing
"Dhaka, Bangladesh",Wet Season,August,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",Orange,Demand-Based Pricing
"Dhaka, Bangladesh",Winter,April,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",Snow,Below-Cost Selling
"Dhaka, Bangladesh",Winter,April,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",Blue,Below-Cost Selling
"Dhaka, Bangladesh",Winter,April,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",Pink,Below-Cost Selling
"Dhaka, Bangladesh",Winter,April,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",MediumAquaMarine,Below-Cost Selling
"Dhaka, Bangladesh",Winter,April,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",MistyRose,Below-Cost Selling
"Dhaka, Bangladesh",Winter,April,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",Chartreuse,Below-Cost Selling
"Dubai, UAE",Autumn (Fall),September,Referral Rewards,Limited-Time Offers,Freight Shipping,Berlin International Film Festival (Germany),NavajoWhite,Subscription Models
"Dubai, UAE",Autumn (Fall),September,Referral Rewards,Limited-Time Offers,Freight Shipping,Berlin International Film Festival (Germany),Lime,Subscription Models
"Dubai, UAE",Autumn (Fall),September,Referral Rewards,Limited-Time Offers,Freight Shipping,Berlin International Film Festival (Germany),LimeGreen,Subscription Models
"Dubai, UAE",Autumn (Fall),September,Referral Rewards,Limited-Time Offers,Freight Shipping,Berlin International Film Festival (Germany),Fuchsia,Subscription Models
"Dubai, UAE",Autumn (Fall),September,Referral Rewards,Limited-Time Offers,Freight Shipping,Berlin International Film Festival (Germany),LavenderBlush,Subscription Models
"Dubai, UAE",Autumn (Fall),September,Referral Rewards,Limited-Time Offers,Freight Shipping,Berlin International Film Festival (Germany),Orange,Seasonal Pricing
"Dubai, UAE",Deep Winter,October,Referral Rewards,Limited-Time Offers,Freight Shipping,Berlin International Film Festival (Germany),DarkKhaki,Seasonal Pricing
"Dubai, UAE",Deep Winter,October,Referral Rewards,Limited-Time Offers,Freight Shipping,Berlin International Film Festival (Germany),Snow,Seasonal Pricing
"Dubai, UAE",Deep Winter,October,Referral Rewards,Limited-Time Offers,Freight Shipping,Berlin International Film Festival (Germany),Blue,Seasonal Pricing
"Dubai, UAE",Deep Winter,September,Referral Rewards,Limited-Time Offers,Freight Shipping,Berlin International Film Festival (Germany),FloralWhite,Seasonal Pricing
"Dubai, UAE",Deep Winter,September,Referral Rewards,Limited-Time Offers,Freight Shipping,Berlin International Film Festival (Germany),DarkSalmon,Seasonal Pricing
"Dubai, UAE",Dry Season,November,Referral Rewards,Limited-Time Offers,Freight Shipping,Berlin International Film Festival (Germany),Violet,Promotional Discounts
"Dubai, UAE",Dry Season,October,Referral Rewards,Limited-Time Offers,Freight Shipping,Berlin International Film Festival (Germany),Pink,Regional Pricing
"Dubai, UAE",Dry Season,October,Referral Rewards,Limited-Time Offers,Freight Shipping,Berlin International Film Festival (Germany),MediumAquaMarine,Regional Pricing
"Dubai, UAE",Dry Season,October,Referral Rewards,Limited-Time Offers,Freight Shipping,Berlin International Film Festival (Germany),MistyRose,Regional Pricing
"Dubai, UAE",Dry Season,October,Referral Rewards,Limited-Time Offers,Freight Shipping,Berlin International Film Festival (Germany),Chartreuse,Regional Pricing
"Dubai, UAE",Dry Season,October,Referral Rewards,Limited-Time Offers,Freight Shipping,Berlin International Film Festival (Germany),LightYellow,Regional Pricing
"Dubai, UAE",Early Autumn,November,Referral Rewards,Limited-Time Offers,Freight Shipping,Berlin International Film Festival (Germany),Khaki,Promotional Discounts
"Dubai, UAE",Early Autumn,November,Referral Rewards,Limited-Time Offers,Freight Shipping,Berlin International Film Festival (Germany),OrangeRed,Promotional Discounts
"Dubai, UAE",Early Autumn,November,Referral Rewards,Limited-Time Offers,Freight Shipping,Berlin International Film Festival (Germany),DodgerBlue,Promotional Discounts
"Dubai, UAE",Early Autumn,November,Referral Rewards,Limited-Time Offers,Freight Shipping,Berlin International Film Festival (Germany),LightSalmon,Promotional Discounts
"Dubai, UAE",Early Autumn,November,Referral Rewards,Limited-Time Offers,Freight Shipping,Berlin International Film Festival (Germany),DarkGray,Promotional Discounts
"Dubai, UAE",Early Spring,May,Referral Rewards,Limited-Time Offers,Freight Shipping,Berlin International Film Festival (Germany),PeachPuff,Product Bundles
"Dubai, UAE",Early Spring,May,Referral Rewards,Limited-Time Offers,Freight Shipping,Berlin International Film Festival (Germany),Olive,Product Bundles
"Dubai, UAE",Early Spring,May,Referral Rewards,Limited-Time Offers,Freight Shipping,Berlin International Film Festival (Germany),MidnightBlue,Product Bundles
"Dubai, UAE",Early Spring,November,Referral Rewards,Limited-Time Offers,Freight Shipping,Berlin International Film Festival (Germany),SlateBlue,Product Bundles
"Dubai, UAE",Early Spring,November,Referral Rewards,Limited-Time Offers,Freight Shipping,Berlin International Film Festival (Germany),Black,Product Bundles
"Dubai, UAE",Early Summer,May,Referral Rewards,Limited-Time Offers,Freight Shipping,Berlin International Film Festival (Germany),MediumSlateBlue,Price Matching
"Dubai, UAE",Early Summer,May,Referral Rewards,Limited-Time Offers,Freight Shipping,Berlin International Film Festival (Germany),LightSlateGray,Price Matching
"Dubai, UAE",Early Summer,May,Referral Rewards,Limited-Time Offers,Freight Shipping,Berlin International Film Festival (Germany),Thistle,Price Matching
"Dubai, UAE",Early Summer,May,Referral Rewards,Limited-Time Offers,Freight Shipping,Berlin International Film Festival (Germany),Indigo,Price Matching
"Dubai, UAE",Early Summer,May,Referral Rewards,Limited-Time Offers,Freight Shipping,Berlin International Film Festival (Germany),Coral,Price Matching
"Dubai, UAE",Early Winter,March,Referral Rewards,Limited-Time Offers,Freight Shipping,Berlin International Film Festival (Germany),DeepSkyBlue,Price Matching
"Dubai, UAE",Early Winter,March,Referral Rewards,Limited-Time Offers,Freight Shipping,Berlin International Film Festival (Germany),YellowGreen,Price Ending
"Dubai, UAE",Early Winter,March,Referral Rewards,Limited-Time Offers,Freight Shipping,Berlin International Film Festival (Germany),DarkCyan,Price Ending
"Dubai, UAE",Early Winter,March,Referral Rewards,Limited-Time Offers,Freight Shipping,Berlin International Film Festival (Germany),Silver,Price Ending
"Dubai, UAE",Early Winter,March,Referral Rewards,Limited-Time Offers,Freight Shipping,Berlin International Film Festival (Germany),Beige,Price Ending
